id,text,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,score_toxic,score_severe_toxic,score_obscene,score_threat,score_insult,score_identity_hate,annotation_source
civilcomments-ac83c8603ac68e850742,"“Mark my word, if and when these preachers get control of the [Republican] party, and they're sure trying to do so, it's going to be a terrible damn problem. Frankly, these people frighten me. Politics and governing demand compromise. But these Christians believe they are acting in the name of God, so they can't and won't compromise. I know, I've tried to deal with them.” This quote is from that well known liberal, Barry Goldwater.",profanity,1,0,1,0,0,0,0.6,0.0,0.5,0.0,0.2,0.1,civil-comments-human-crowd-aggregate
civilcomments-69472ee23135e6d316be,"the Israelis gave land back to the Pals,the Gaza strip.it is now infested with rocket launching Hamas. the Israelis will now expand settlements in the West Bank thanks to the cowardly Obama.Trump will hand Billions over to Israel to sustain one of the world's most potent military countries. Israel will continue to thrive despite the UN and who will even come close to stopping them.",insult,1,0,0,0,1,0,0.6,0.0,0.0,0.2,0.5,0.2,civil-comments-human-crowd-aggregate
civilcomments-583693fff60d08626e8b,"Several religions set dress and behaviour standards. But the Charter governs none of them, which only applies to actual governmental action.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-80efff86ec27c0ea73c5,Huh? I thought Canada welcomed refugees? I'm not understanding something right here...,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3fdafc188bb3047aeccb,"This sort of sexual, physical and mental abuse has been going on for hundreds of years when the Black Robed Jesuits first came to this land. It was their duty under God, to take the heathen out of the savage native people. It hasn't changed in all those years and it won't change any time soon! I was born and Baptized Catholic until I got old enough to know better. In all fairness though, the Catholic messengers are not the only Religious folks guilty of such atrocities. I guess it just comes with the territory and it has to be handled on an individual level. If you don't like something, then don't participate!",insult,1,0,0,0,0,0,0.6,0.0,0.0,0.0,0.4,0.4,civil-comments-human-crowd-aggregate
civilcomments-e2438307e28b40f536cf,"I'm from the Island and I strongly ""support"" this badly needed project. It is in the best interest of the ""majority"" of Canadians, something many people here can't get their heads around. I welcome Ms. Notely's visit and I wish her and her team much success. I just hope the radical elements in the opposition to this project, who by the way are being encouraged by some of their elected officials, don't do anything stupid when she's here! We need to work together to make sure this project is done safely!",neutral,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0.4,0.0,civil-comments-human-crowd-aggregate
civilcomments-46d612207bf5b3b7b3f3,"The company making Caldwell's Aloha Shirts is gonna go out of business soon. So intersting how the winds can make a ""look"" become so uncool.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-fd9e9d3003634f8f6b94,Believe it or not there are many servers and other service workers just as special as she is.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-32faa31e01e4eb126a7f,"A poignant by wonderfully written piece. I lost my partner suddenly nearly 10 years ago. She was 29. Windowhood at any age is painful but particularly in your 30s - it is cruel. I lost a good portion of my 30s to grief and I will never gain this time back. Although I have proverbially moved on, no day goes by when I do not think of my late love. A must read for anyone.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-a0e5894e1a28391f3866,Fabulous guy ! I hope J. Baker will not weep and rave about being his best friend who helped her through her rough divorce or when she studied mime in Paris ...she became such as wake crasher just to keep her name in the press . Mr. Livingston was a class act all the way .,neutral,0,0,0,0,0,0,0.142857,0.0,0.0,0.0,0.142857,0.0,civil-comments-human-crowd-aggregate
civilcomments-3f0fc26c2fcf4fae4b5c,"Wah! Trumpnuts are such suckers. You elect a con artist, a pathological liar who played you like a concert pianist, getting you to vote not only against your own interests but those of your country. Trumpnuts are either phenomenally stupid or phenomenally naive.",insult,1,0,0,0,1,0,0.878378,0.094595,0.216216,0.027027,0.878378,0.094595,civil-comments-human-crowd-aggregate
civilcomments-f4b5ae6efd212dba65de,I think that you will be surprised at how wrong you are.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-281074cf8d2a720cadb7,"Real estate industry: ""Foreign buyers aren't driving up prices, they account for only 5% of purchases"" Government/Media: ""Maybe a foreign investor tax is one of the measures we can us to cool the market"" Real estate industry: ""DONT!!! IT WILL CRASH THE MARKET!!!!"" Everybody else: ""?"" Real estate industry: ""Build on the greenbelt!!""",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-a676bd3567b3a7cda3d5,"Hmmm. Damn near a compliment. This bad for me to recognize it? I've been accused of being too liberal. Whatever that term implies. I still believe in the constitution as it exists. I believe there is a rediculous amount of wasteful spending. I don't believe my 83 year old mother that worked and paid into social security is the problem. Her need to collect food stamps is a symptom of the problem not the problem itself. law and order? America the land of the free has the worlds largest prison population. Victimless crime is a vast majority of it. It all ties together and people don't see it. Privatized prisons, another republican invention ,creates a demand for prisoners for profit. Keep victimless crimes illegal and fill those bunks while taking manpower from violent crime units. This state is doing its level headed best to fulfil that quota. Save the room for the violent offenders. End citizens united",profanity,1,0,1,0,1,0,0.5,0.0,0.6,0.0,0.5,0.1,civil-comments-human-crowd-aggregate
civilcomments-6216eb310d52e1d3013f,Trudeau should refuse to meet with Trump as Trump has shown his cards. If Trudeau goes I hope he breaks Trumps nose after Trump insults Canada!,threat,1,0,0,1,0,0,0.5,0.0,0.0,0.5,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-d481c92dab4a3ffc5b48,"Hahahaha, yes, it's so funny because nothing like this happens anywhere else except in California, which happens to be the most heavily populated state in the U.S.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-8f2ebbc598be3a429fee,He should pull down his skirt...,insult,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.3,0.0,civil-comments-human-crowd-aggregate
civilcomments-80f98db25c10769cc3f0,"The best bet the world has for peace, feeding the hungry, caring for the sick and yes, population control, is the U.N. The U.N. is not composed of Supermen that can solve every problem but it does a pretty good job considering the limitations put on it by competing world governments and the differing agenda of the Permanent Members of the Security Council.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-2de0a7643be9b6a25f7b,"Spot on..the purpose of the secret ballot is to obviously keep your political opinion secret. If you must, do what any smart business does, support in some form all prospects, and the owner and employees vote their conscience secretly.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-6fffabdc9ab4a0177257,"Trump should stop threatening seniors with cutting off medicare, medicaid and Social Security. These programs are lifelines for tens of millions of people. Trump is a joke that has become dangerous to your health.",insult,0,0,0,0,1,0,0.4,0.0,0.0,0.0,0.5,0.0,civil-comments-human-crowd-aggregate
civilcomments-84f90abcb8d8038360a5,"I was appalled when trump said John McCain was not a war hero, were you?",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-20dbbe5983fab8f748af,Republicans are for liberty? Since when? Why do they want to put a peephole into the bathrooms and peoples bedrooms? Sounds more they are deviants to me.,neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-d748feb39acc083905f0,""" In other words, she’s not suffering from dementia"". Just for the record I'm not voting for Trump or Hillary the Sociopathic Liar, but I do sincerely hope Ginsburg doesn't have dementia. Because when Trump most likely does become President I want her to remember and keep her promise to move out of the USA.",insult,1,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-3887698ac591264e34c1,"good luck, with the tidal wave of ultra religious immigrants coming here.",insult,1,0,0,0,0,0,0.5,0.0,0.0,0.0,0.4,0.4,civil-comments-human-crowd-aggregate
civilcomments-9938b2de2a7ebcaff420,"I love it. Two elderly guys walk into the bank, rob it, walk out and no one catches them. MY bet is, they went and had a few drinks and are laughing their backsides off at the park!",neutral,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-66ee620a4e6b26ba779d,"All the 'legal' and philosophical arguing going on related to this article is nauseating. Everyone step back for a moment and think - the fact that the current legal system requires ""proof beyond doubt"" that a stranger raped someone who's extremely intoxicated IS the problem. The victim was intoxicated and had hired a taxi to be taken home. The victim ended up naked and the taxi driver had sex with her. Evidence showed that. It was plain wrong. NO WOMEN CONSENTS TO SEX WITH A RANDOM STRANGERS. (outside sex trafficking-don't go there) Our criminal justice system is seriously flawed. Many sick, depraved people are out on the street, and dealing with our children, our seniors, and our family members because of it. Let's look at how the system is messing up in the NUMEROUS case like this one...Arguing the woman's drunkenness does not change the fact-some pervert who could drive your daughter to a back alley one day too had sex with this women when he should not have",insult,1,0,0,0,0,0,0.5,0.0,0.1,0.0,0.2,0.1,civil-comments-human-crowd-aggregate
civilcomments-bd009652d2692b3148c2,A bit of research will show that Walker was mayor of Valdez when he advocated the City to build four grain silos because Seward did. Seward used state funds and Valdez used its own cash. Of course we know how that turned out. Now he wants to build a road to a cove for 1/2 a billion. Alaska needs to get its act together and stop the nonsense.,neutral,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.3,0.0,civil-comments-human-crowd-aggregate
civilcomments-92194c903bbb9430b708,I do agree with you though that there are more serious issues than opening up pot clubs.,neutral,0,0,0,0,0,0,0.166667,0.0,0.0,0.0,0.166667,0.0,civil-comments-human-crowd-aggregate
civilcomments-0fb1a087f267c9c85fea,"Thanks for the perfect example of ""straw man""! A Judge who 'once caused controversy by emotionally saying “black lives matter” in a hearing in which he sided against Seattle’s police union'. Another huge mistake by G.W.",neutral,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,civil-comments-human-crowd-aggregate
civilcomments-7db3ebdaf19af34cc883,"He was not. He was a simple citizen, a retired military. They were tapping the Russian diplomats, and you can be certain they knew about it (they are not as stupid as Flynn), and they knew this could be used for blackmailing purposes. Flynn was simply too hungry to get what he wanted for him and for his orange friend.",insult,1,0,0,0,1,0,0.833333,0.0,0.166667,0.0,0.833333,0.0,civil-comments-human-crowd-aggregate
